eventID,eventTime,companyID,deviceID,eventDetail,deviceType,deviceDN
211478427,2/24/2019 07:58:52,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
211500929,2/24/2019 08:54:48,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
211523192,2/24/2019 08:58:32,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
211545882,2/24/2019 09:54:29,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
211568619,2/24/2019 09:58:12,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
211591401,2/24/2019 10:54:09,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
211615447,2/24/2019 10:59:07,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
211637990,2/24/2019 11:55:04,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
211660228,2/24/2019 11:58:48,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
211682861,2/24/2019 12:54:44,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
211705174,2/24/2019 12:58:28,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
211727931,2/24/2019 13:54:25,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
211750652,2/24/2019 13:58:09,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
211775017,2/24/2019 14:55:20,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
211797284,2/24/2019 14:59:04,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
211819904,2/24/2019 15:55:00,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
211842119,2/24/2019 15:58:44,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
211864921,2/24/2019 16:54:40,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
211887214,2/24/2019 16:58:24,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
211909981,2/24/2019 17:54:21,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
211934202,2/24/2019 17:59:19,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
211956992,2/24/2019 18:55:16,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
211979271,2/24/2019 18:59:00,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
212001951,2/24/2019 19:54:57,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
212024042,2/24/2019 19:58:40,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
212046779,2/24/2019 20:54:37,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
212069207,2/24/2019 20:58:20,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
212091954,2/24/2019 21:54:17,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
212116253,2/24/2019 21:59:15,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
212138877,2/24/2019 22:55:12,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
212161203,2/24/2019 22:58:56,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
212183757,2/24/2019 23:54:53,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
212206012,2/24/2019 23:58:36,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
212229611,2/25/2019 00:54:33,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
212252235,2/25/2019 00:58:16,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
212288075,2/25/2019 01:12:19,522,115099,塑料注射成型机6已离线,MA2500II1000,20181219145309156
212306700,2/25/2019 01:10:42,522,115099,塑料注射成型机6已上线,MA2500II1000,20181219145309156
212313593,2/25/2019 01:54:13,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
212337860,2/25/2019 01:59:11,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
212360362,2/25/2019 02:55:08,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
212382624,2/25/2019 02:58:52,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
212405183,2/25/2019 03:54:49,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
212427412,2/25/2019 03:58:33,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
212450077,2/25/2019 04:54:29,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
212472813,2/25/2019 04:58:13,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
212495557,2/25/2019 05:54:09,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
212519588,2/25/2019 05:59:08,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
212543294,2/25/2019 06:55:04,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
212565441,2/25/2019 06:58:48,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
212588221,2/25/2019 07:54:45,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
212610464,2/25/2019 07:58:29,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
212633250,2/25/2019 08:54:25,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
212655990,2/25/2019 08:58:09,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
212678726,2/25/2019 09:54:06,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
212702629,2/25/2019 09:59:04,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
212725422,2/25/2019 10:55:00,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
212747585,2/25/2019 10:58:44,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
212770231,2/25/2019 11:54:41,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
212792557,2/25/2019 11:58:25,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
212815333,2/25/2019 12:54:22,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
212838081,2/25/2019 12:58:05,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
212862307,2/25/2019 13:55:17,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
212884675,2/25/2019 13:59:00,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
212907330,2/25/2019 14:54:57,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
212929511,2/25/2019 14:58:41,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
212952186,2/25/2019 15:54:37,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
212974646,2/25/2019 15:58:21,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
212997449,2/25/2019 16:54:18,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
213021689,2/25/2019 16:59:16,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
213044401,2/25/2019 17:55:13,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
213066630,2/25/2019 17:58:57,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
213089302,2/25/2019 18:54:53,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
213111516,2/25/2019 18:58:37,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
213134090,2/25/2019 19:54:33,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
213156769,2/25/2019 19:58:17,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
213179526,2/25/2019 20:54:14,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
213203713,2/25/2019 20:59:12,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
213226313,2/25/2019 21:55:09,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
213248617,2/25/2019 21:58:53,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
213271161,2/25/2019 22:54:49,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
213293326,2/25/2019 22:58:33,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
213316063,2/25/2019 23:54:30,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
213338762,2/25/2019 23:58:13,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
213362581,2/26/2019 00:54:10,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
213386599,2/26/2019 00:59:08,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
213422997,2/26/2019 01:13:34,522,115099,塑料注射成型机6已离线,MA2500II1000,20181219145309156
213442645,2/26/2019 01:55:05,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
213464763,2/26/2019 01:58:49,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
213487565,2/26/2019 02:54:46,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
213509636,2/26/2019 02:58:29,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
213532355,2/26/2019 03:54:26,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
213555099,2/26/2019 03:58:10,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
213577846,2/26/2019 04:54:06,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
213601651,2/26/2019 04:59:05,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
213624508,2/26/2019 05:55:01,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
213646668,2/26/2019 05:58:45,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
213670365,2/26/2019 06:54:42,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
213692654,2/26/2019 06:58:26,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
213715466,2/26/2019 07:54:22,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
213738215,2/26/2019 07:58:06,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
213762497,2/26/2019 08:55:17,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
213784920,2/26/2019 08:59:01,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
213807516,2/26/2019 09:54:58,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
213829708,2/26/2019 09:58:41,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
213852331,2/26/2019 10:54:38,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
213874761,2/26/2019 10:58:22,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
213897524,2/26/2019 11:54:18,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
213921820,2/26/2019 11:59:17,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
213944449,2/26/2019 12:55:13,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
213966788,2/26/2019 12:58:57,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
213989323,2/26/2019 13:54:54,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
214011539,2/26/2019 13:58:38,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
214034122,2/26/2019 14:54:34,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
214056777,2/26/2019 14:58:18,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
214079532,2/26/2019 15:54:15,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
214103740,2/26/2019 15:59:13,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
214126423,2/26/2019 16:55:10,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
214148585,2/26/2019 16:58:53,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
214180699,2/26/2019 17:56:11,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
214193937,2/26/2019 17:58:40,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
214235142,2/26/2019 18:28:52,522,115099,塑料注射成型机6已离线,MA2500II1000,20181219145309156
214248185,2/26/2019 18:31:15,522,115099,塑料注射成型机6已离线,MA2500II1000,20181219145309156
214298772,2/26/2019 18:40:06,522,115099,塑料注射成型机6已上线,MA2500II1000,20181219145309156
214312827,2/26/2019 18:55:09,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
214335390,2/26/2019 18:58:53,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
214358235,2/26/2019 19:55:02,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
214380536,2/26/2019 19:58:46,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
214414940,2/26/2019 20:54:53,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
214428733,2/26/2019 20:58:37,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
214446033,2/26/2019 21:54:35,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
214460033,2/26/2019 21:58:18,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
214477262,2/26/2019 22:54:15,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
214492163,2/26/2019 22:59:14,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
214509588,2/26/2019 23:55:10,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
214523205,2/26/2019 23:58:54,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
214538246,2/27/2019 00:54:51,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
214551497,2/27/2019 00:58:35,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
214570510,2/27/2019 01:11:23,522,115099,塑料注射成型机6已离线,MA2500II1000,20181219145309156
214589932,2/27/2019 01:11:01,522,115099,塑料注射成型机6已上线,MA2500II1000,20181219145309156
214594376,2/27/2019 01:54:32,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
214608039,2/27/2019 01:58:16,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
214621768,2/27/2019 02:54:13,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
214636471,2/27/2019 02:59:11,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
214650023,2/27/2019 03:55:08,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
214663370,2/27/2019 03:58:51,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
214676995,2/27/2019 04:54:48,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
214690594,2/27/2019 04:58:32,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
214704178,2/27/2019 05:54:29,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
214717873,2/27/2019 05:58:13,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
214735364,2/27/2019 06:54:10,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
214750275,2/27/2019 06:59:08,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
214767396,2/27/2019 07:55:05,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
214780955,2/27/2019 07:58:49,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
214798249,2/27/2019 08:54:45,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
214811784,2/27/2019 08:58:29,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
214829102,2/27/2019 09:54:26,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
214843005,2/27/2019 09:58:10,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
214860188,2/27/2019 10:54:07,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
214874935,2/27/2019 10:59:05,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
214892148,2/27/2019 11:55:02,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
214905798,2/27/2019 11:58:46,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
214922831,2/27/2019 12:54:43,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
214936703,2/27/2019 12:58:26,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
214953637,2/27/2019 13:54:23,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
214967568,2/27/2019 13:58:07,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
214985815,2/27/2019 14:55:18,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
214999570,2/27/2019 14:59:02,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
215016776,2/27/2019 15:54:59,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
215030365,2/27/2019 15:58:43,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
215047592,2/27/2019 16:54:40,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
215061319,2/27/2019 16:58:24,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
215078655,2/27/2019 17:54:20,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
215093497,2/27/2019 17:59:19,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
215111170,2/27/2019 18:55:15,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
215124863,2/27/2019 18:58:59,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
215142176,2/27/2019 19:54:56,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
215155743,2/27/2019 19:58:40,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
215173294,2/27/2019 20:54:37,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
215187124,2/27/2019 20:58:21,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
215204217,2/27/2019 21:54:18,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
215219266,2/27/2019 21:59:16,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
215236064,2/27/2019 22:55:13,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
215249772,2/27/2019 22:58:56,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
215266977,2/27/2019 23:54:53,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
215280766,2/27/2019 23:58:37,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
215295682,2/28/2019 00:54:34,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
215309320,2/28/2019 00:58:18,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
215329904,2/28/2019 01:11:52,522,115099,塑料注射成型机6已离线,MA2500II1000,20181219145309156
215348424,2/28/2019 01:10:44,522,115099,塑料注射成型机6已上线,MA2500II1000,20181219145309156
215356514,2/28/2019 01:54:15,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
215371154,2/28/2019 01:59:13,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
215384757,2/28/2019 02:55:10,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
215398312,2/28/2019 02:58:54,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
215411950,2/28/2019 03:54:50,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
215425291,2/28/2019 03:58:34,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
215438957,2/28/2019 04:54:31,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
215452648,2/28/2019 04:58:15,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
215466377,2/28/2019 05:54:12,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
215481002,2/28/2019 05:59:10,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
215497995,2/28/2019 06:55:07,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
215511602,2/28/2019 06:58:51,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
215528704,2/28/2019 07:54:49,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
215542364,2/28/2019 07:58:32,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
215559442,2/28/2019 08:54:30,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
215573359,2/28/2019 08:58:14,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
215590429,2/28/2019 09:54:10,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
215605254,2/28/2019 09:59:09,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
215622487,2/28/2019 10:55:06,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
215635938,2/28/2019 10:58:50,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
215653379,2/28/2019 11:54:46,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
215667012,2/28/2019 11:58:30,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
215684146,2/28/2019 12:54:27,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
215698126,2/28/2019 12:58:11,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
215715722,2/28/2019 13:54:07,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
215730543,2/28/2019 13:59:06,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
215747864,2/28/2019 14:55:02,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
215761400,2/28/2019 14:58:47,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
215778903,2/28/2019 15:54:43,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
215792645,2/28/2019 15:58:27,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
215810107,2/28/2019 16:54:24,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
215823976,2/28/2019 16:58:08,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
215842423,2/28/2019 17:55:19,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
215856130,2/28/2019 17:59:03,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
215873560,2/28/2019 18:55:00,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
215887209,2/28/2019 18:58:43,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
215904702,2/28/2019 19:54:40,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
215918409,2/28/2019 19:58:24,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
215935982,2/28/2019 20:54:21,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
215951202,2/28/2019 20:59:19,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
215968639,2/28/2019 21:55:16,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
215982262,2/28/2019 21:59:00,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
215999441,2/28/2019 22:54:56,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
216012949,2/28/2019 22:58:40,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
216030538,2/28/2019 23:54:49,522,115099,塑料注射成型机6发生故障,MA2500II1000,20181219145309156
216044118,2/28/2019 23:58:32,522,115099,塑料注射成型机6恢复正常,MA2500II1000,20181219145309156
208828101,2/19/2019 20:54:54,522,115100,塑料注射成型机7发生故障,MA900,20181219145309275
208850287,2/19/2019 20:58:38,522,115100,塑料注射成型机7恢复正常,MA900,20181219145309275
208872901,2/19/2019 21:54:34,522,115100,塑料注射成型机7发生故障,MA900,20181219145309275
208895493,2/19/2019 21:58:18,522,115100,塑料注射成型机7恢复正常,MA900,20181219145309275
208918241,2/19/2019 22:54:15,522,115100,塑料注射成型机7发生故障,MA900,20181219145309275
208942471,2/19/2019 22:59:13,522,115100,塑料注射成型机7恢复正常,MA900,20181219145309275
208965049,2/19/2019 23:55:10,522,115100,塑料注射成型机7发生故障,MA900,20181219145309275
208987224,2/19/2019 23:58:54,522,115100,塑料注射成型机7恢复正常,MA900,20181219145309275
209011127,2/20/2019 00:54:50,522,115100,塑料注射成型机7发生故障,MA900,20181219145309275
209033221,2/20/2019 00:58:34,522,115100,塑料注射成型机7恢复正常,MA900,20181219145309275
209066263,2/20/2019 06:44:36,522,115100,塑料注射成型机7已离线,MA900,20181219145309275
209089052,2/20/2019 06:48:57,522,115100,塑料注射成型机7已离线,MA900,20181219145309275
209096099,2/20/2019 01:54:33,522,115100,塑料注射成型机7发生故障,MA900,20181219145309275
209130859,2/20/2019 01:58:17,522,115100,塑料注射成型机7恢复正常,MA900,20181219145309275
209141935,2/20/2019 06:51:34,522,115100,塑料注射成型机7恢复正常,MA900,20181219145309275
209141936,2/20/2019 06:51:34,522,115100,塑料注射成型机7已离线,MA900,20181219145309275
209181544,2/20/2019 06:52:55,522,115100,塑料注射成型机7已离线,MA900,20181219145309275
209200869,2/20/2019 06:54:05,522,115100,塑料注射成型机7已离线,MA900,20181219145309275
209219585,2/20/2019 06:55:03,522,115100,塑料注射成型机7已离线,MA900,20181219145309275
209237313,2/20/2019 06:56:11,522,115100,塑料注射成型机7已离线,MA900,20181219145309275
209254354,2/20/2019 06:57:02,522,115100,塑料注射成型机7已离线,MA900,20181219145309275
209270671,2/20/2019 06:58:04,522,115100,塑料注射成型机7已离线,MA900,20181219145309275
209286245,2/20/2019 06:59:08,522,115100,塑料注射成型机7已离线,MA900,20181219145309275
209287529,2/20/2019 02:54:14,522,115100,塑料注射成型机7发生故障,MA900,20181219145309275
209303652,2/20/2019 07:00:10,522,115100,塑料注射成型机7恢复正常,MA900,20181219145309275
209303653,2/20/2019 07:00:10,522,115100,塑料注射成型机7已离线,MA900,20181219145309275
209325732,2/22/2019 12:28:10,522,115100,塑料注射成型机7已上线,MA900,20181219145309275
209342710,2/22/2019 12:54:17,522,115100,塑料注射成型机7发生故障,MA900,20181219145309275
209366872,2/22/2019 12:59:15,522,115100,塑料注射成型机7恢复正常,MA900,20181219145309275
209389701,2/22/2019 13:55:12,522,115100,塑料注射成型机7发生故障,MA900,20181219145309275
209411925,2/22/2019 13:58:55,522,115100,塑料注射成型机7恢复正常,MA900,20181219145309275
209434578,2/22/2019 14:54:52,522,115100,塑料注射成型机7发生故障,MA900,20181219145309275
209456793,2/22/2019 14:58:36,522,115100,塑料注射成型机7恢复正常,MA900,20181219145309275
209479402,2/22/2019 15:54:33,522,115100,塑料注射成型机7发生故障,MA900,20181219145309275
209502025,2/22/2019 15:58:16,522,115100,塑料注射成型机7恢复正常,MA900,20181219145309275
209524832,2/22/2019 16:54:13,522,115100,塑料注射成型机7发生故障,MA900,20181219145309275
209549101,2/22/2019 16:59:11,522,115100,塑料注射成型机7恢复正常,MA900,20181219145309275
209571622,2/22/2019 17:55:08,522,115100,塑料注射成型机7发生故障,MA900,20181219145309275
209593891,2/22/2019 17:58:51,522,115100,塑料注射成型机7恢复正常,MA900,20181219145309275
